selec,deploy.id,sound.files,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration,date
1517,14569_1_2020_06_11_FVA133,20200623_193504.WAV,395.690475,398.690475,6.203554,13.285945,eurwoo,Eurasian Woodcock,whistle,11709,3,23/06/2020
1516,14569_1_2020_06_11_FVA133,20200623_193504.WAV,315.905015,318.905015,2.714055,11.218094,eurwoo,Eurasian Woodcock,whistle,11709,3,23/06/2020
1513,14569_1_2020_06_11_FVA133,20200623_193504.WAV,64.2948425,67.2948425,3.877221,14.087237,eurwoo,Eurasian Woodcock,whistle,11709,3,23/06/2020
1512,14569_1_2020_06_11_FVA133,20200623_193504.WAV,60.659605,63.659605,4.781906,9.537964,eurwoo,Eurasian Woodcock,whistle,11709,3,23/06/2020
462,14569_1_2020_06_11_FVA133,20200623_200510.WAV,200.284275,203.284275,3.799677,9.899838,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
461,14569_1_2020_06_11_FVA133,20200623_200510.WAV,196.7292,199.7292,3.489499,9.899838,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
460,14569_1_2020_06_11_FVA133,20200623_200510.WAV,193.42592,196.42592,3.670436,9.253635,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
459,14569_1_2020_06_11_FVA133,20200623_200510.WAV,190.05443,193.05443,4.420032,9.589661,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
458,14569_1_2020_06_11_FVA133,20200623_200510.WAV,76.84189,79.84189,3.903069,7.987076,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
435,14569_1_2020_06_11_FVA133,20200623_194506.WAV,577.0725,580.0725,4.469484,10.741784,eurwoo,Eurasian Woodcock,whistle,11710,3,23/06/2020
434,14569_1_2020_06_11_FVA133,20200623_194506.WAV,573.60095,576.60095,4.319249,10.328638,eurwoo,Eurasian Woodcock,whistle,11710,3,23/06/2020
433,14569_1_2020_06_11_FVA133,20200623_194506.WAV,580.71106,583.71106,3.41784,13.558685,eurwoo,Eurasian Woodcock,whistle,11710,3,23/06/2020
432,14569_1_2020_06_11_FVA133,20200623_194506.WAV,438.613265,441.613265,3.868545,9.99061,eurwoo,Eurasian Woodcock,whistle,11710,3,23/06/2020
427,14569_1_2020_06_11_FVA133,20200623_194506.WAV,262.423615,265.423615,5.295775,10.328638,eurwoo,Eurasian Woodcock,whistle,11710,3,23/06/2020
447,14569_1_2020_06_11_FVA133,20200623_195508.WAV,380.624735,383.624735,4.38126,10.352181,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
448,14569_1_2020_06_11_FVA133,20200623_195508.WAV,384.09627,387.09627,4.303716,11.825525,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
449,14569_1_2020_06_11_FVA133,20200623_195508.WAV,387.61406,390.61406,4.187399,10.352181,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
437,14569_1_2020_06_11_FVA133,20200623_195508.WAV,34.537917,37.537917,3.877221,11.631664,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
451,14569_1_2020_06_11_FVA133,20200623_195508.WAV,463.14302,466.14302,3.605816,15.741519,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
441,14569_1_2020_06_11_FVA133,20200623_195508.WAV,64.70679,67.70679,4.109855,12.872375,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
486,14569_1_2020_06_11_FVA133,20200623_201512.WAV,392.06697,395.06697,4.226171,11.696284,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
487,14569_1_2020_06_11_FVA133,20200623_201512.WAV,395.653115,398.653115,3.308562,15.767367,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
488,14569_1_2020_06_11_FVA133,20200623_201512.WAV,399.551635,402.551635,3.877221,11.450727,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
471,14569_1_2020_06_11_FVA133,20200623_201512.WAV,138.592615,141.592615,4.626817,9.693053,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
472,14569_1_2020_06_11_FVA133,20200623_201512.WAV,142.26835,145.26835,4.73021,12.329564,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
452,14569_1_2020_06_11_FVA133,20200623_195508.WAV,466.85588,469.85588,3.295638,11.011309,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
446,14569_1_2020_06_11_FVA133,20200623_195508.WAV,376.698375,379.698375,4.03231,9.654281,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
438,14569_1_2020_06_11_FVA133,20200623_195508.WAV,37.3293425,40.3293425,3.760905,11.050081,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
439,14569_1_2020_06_11_FVA133,20200623_195508.WAV,40.4971315,43.4971315,3.605816,10.429725,eurwoo,Eurasian Woodcock,whistle,11711,3,23/06/2020
468,14569_1_2020_06_11_FVA133,20200623_200510.WAV,310.268865,313.268865,4.962843,7.521809,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
470,14569_1_2020_06_11_FVA133,20200623_200510.WAV,535.55505,538.55505,4.368336,8.34895,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
467,14569_1_2020_06_11_FVA133,20200623_200510.WAV,306.83759,309.83759,4.31664,9.021002,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
466,14569_1_2020_06_11_FVA133,20200623_200510.WAV,303.431025,306.431025,3.799677,8.917609,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
465,14569_1_2020_06_11_FVA133,20200623_200510.WAV,300.0616,303.0616,4.678514,9.17609,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
464,14569_1_2020_06_11_FVA133,20200623_200510.WAV,296.44937,299.44937,4.756058,8.452342,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
463,14569_1_2020_06_11_FVA133,20200623_200510.WAV,204.062125,207.062125,3.386107,9.615509,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
497,14569_1_2020_06_11_FVA133,20200623_202514.WAV,17.097388,20.097388,2.998384,13.285945,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
496,14569_1_2020_06_11_FVA133,20200623_202514.WAV,14.168347,17.168347,3.980614,7.392569,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
503,14569_1_2020_06_11_FVA133,20200623_202514.WAV,24.765265,27.765265,3.773829,6.487884,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
504,14569_1_2020_06_11_FVA133,20200623_202514.WAV,27.2937585,30.2937585,1.602585,6.306947,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
457,14569_1_2020_06_11_FVA133,20200623_200510.WAV,73.583845,76.583845,3.825525,7.754443,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
456,14569_1_2020_06_11_FVA133,20200623_200510.WAV,70.437187,73.437187,3.954766,8.297254,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
455,14569_1_2020_06_11_FVA133,20200623_200510.WAV,67.420485,70.420485,3.670436,8.090468,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
454,14569_1_2020_06_11_FVA133,20200623_200510.WAV,64.283102,67.283102,4.239095,7.831987,eurwoo,Eurasian Woodcock,whistle,11712,3,23/06/2020
479,14569_1_2020_06_11_FVA133,20200623_201512.WAV,267.81293,270.81293,5.117932,7.547658,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
480,14569_1_2020_06_11_FVA133,20200623_201512.WAV,275.77255,278.77255,4.006462,7.806139,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
481,14569_1_2020_06_11_FVA133,20200623_201512.WAV,279.29977,282.29977,3.722132,6.53958,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
482,14569_1_2020_06_11_FVA133,20200623_201512.WAV,283.005145,286.005145,4.213247,5.660743,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
483,14569_1_2020_06_11_FVA133,20200623_201512.WAV,380.16398,383.16398,5.027464,8.361874,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
484,14569_1_2020_06_11_FVA133,20200623_201512.WAV,383.8026,386.8026,4.626817,8.245557,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
485,14569_1_2020_06_11_FVA133,20200623_201512.WAV,387.805025,390.805025,4.781906,8.400646,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
516,14569_1_2020_06_11_FVA133,20200623_202514.WAV,408.23401,411.23401,3.897415,7.168821,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
517,14569_1_2020_06_11_FVA133,20200623_202514.WAV,550.750965,553.750965,3.957997,9.814216,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
519,14569_1_2020_06_11_FVA133,20200623_202514.WAV,565.151575,568.151575,3.392569,7.148627,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
520,14569_1_2020_06_11_FVA133,20200623_202514.WAV,567.333235,570.333235,3.271405,7.027464,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
473,14569_1_2020_06_11_FVA133,20200623_201512.WAV,145.49855,148.49855,3.877221,15.793215,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
474,14569_1_2020_06_11_FVA133,20200623_201512.WAV,148.997925,151.997925,3.179321,15.896607,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
476,14569_1_2020_06_11_FVA133,20200623_201512.WAV,261.3163,264.3163,4.678514,7.495961,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
477,14569_1_2020_06_11_FVA133,20200623_201512.WAV,264.77855,267.77855,4.161551,8.012924,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
478,14569_1_2020_06_11_FVA133,20200623_201512.WAV,272.11748,275.11748,3.541195,8.659128,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
475,14569_1_2020_06_11_FVA133,20200623_201512.WAV,148.42589,151.42589,0.930533,1.912763,eurwoo,Eurasian Woodcock,croak,11713,3,23/06/2020
489,14569_1_2020_06_11_FVA133,20200623_201512.WAV,403.08815,406.08815,4.109855,8.168013,eurwoo,Eurasian Woodcock,whistle,11713,3,23/06/2020
502,14569_1_2020_06_11_FVA133,20200623_202514.WAV,23.4843235,26.4843235,3.024233,6.927302,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
500,14569_1_2020_06_11_FVA133,20200623_202514.WAV,21.813532,24.813532,2.817447,6.53958,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
499,14569_1_2020_06_11_FVA133,20200623_202514.WAV,19.874175,22.874175,2.92084,6.513732,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
498,14569_1_2020_06_11_FVA133,20200623_202514.WAV,18.2033835,21.2033835,3.231018,6.772213,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
532,14569_1_2020_06_11_FVA133,20200623_203516.WAV,258.29541,261.29541,4.497577,9.04685,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
538,14569_1_2020_06_11_FVA133,20200624_191500.WAV,538.261265,541.261265,4.431925,7.411581,eurwoo,Eurasian Woodcock,whistle,11716,3,24/06/2020
537,14569_1_2020_06_11_FVA133,20200624_191500.WAV,534.706185,537.706185,3.305164,12.920188,eurwoo,Eurasian Woodcock,whistle,11716,3,24/06/2020
536,14569_1_2020_06_11_FVA133,20200624_191500.WAV,530.77055,533.77055,4.406886,11.14241,eurwoo,Eurasian Woodcock,whistle,11716,3,24/06/2020
535,14569_1_2020_06_11_FVA133,20200624_191500.WAV,245.7551,248.7551,3.530516,7.361502,eurwoo,Eurasian Woodcock,whistle,11716,3,24/06/2020
505,14569_1_2020_06_11_FVA133,20200623_202514.WAV,173.67655,176.67655,5.764136,8.297254,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
506,14569_1_2020_06_11_FVA133,20200623_202514.WAV,178.50328,181.50328,5.983845,8.232633,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
507,14569_1_2020_06_11_FVA133,20200623_202514.WAV,182.28769,185.28769,4.407108,8.943457,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
508,14569_1_2020_06_11_FVA133,20200623_202514.WAV,187.46859,190.46859,3.644588,14.319871,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
509,14569_1_2020_06_11_FVA133,20200623_202514.WAV,400.600465,403.600465,1.77706,24,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
510,14569_1_2020_06_11_FVA133,20200623_202514.WAV,402.72607,405.72607,2.504039,23.707594,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
511,14569_1_2020_06_11_FVA133,20200623_202514.WAV,404.34557,407.34557,2.221325,11.672052,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
512,14569_1_2020_06_11_FVA133,20200623_202514.WAV,405.143035,408.143035,3.432956,6.946688,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
513,14569_1_2020_06_11_FVA133,20200623_202514.WAV,405.97842,408.97842,3.594507,6.462036,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
514,14569_1_2020_06_11_FVA133,20200623_202514.WAV,406.99987,409.99987,3.71567,6.9063,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
515,14569_1_2020_06_11_FVA133,20200623_202514.WAV,407.59354,410.59354,3.756058,7.229402,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
545,14569_1_2020_06_11_FVA133,20200624_192502.WAV,267.313665,270.313665,4.73021,7.676898,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
547,14569_1_2020_06_11_FVA133,20200624_192502.WAV,274.39265,277.39265,5.01454,7.030695,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
539,14569_1_2020_06_11_FVA133,20200624_192502.WAV,175.86402,178.86402,6.229402,7.728595,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
540,14569_1_2020_06_11_FVA133,20200624_192502.WAV,179.443685,182.443685,4.626817,7.754443,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
541,14569_1_2020_06_11_FVA133,20200624_192502.WAV,183.4536,186.4536,3.411955,9.512116,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
557,14569_1_2020_06_11_FVA133,20200624_193504.WAV,318.64727,321.64727,3.877221,7.625202,eurwoo,Eurasian Woodcock,whistle,11718,3,24/06/2020
556,14569_1_2020_06_11_FVA133,20200624_193504.WAV,314.73945,317.73945,3.075929,9.74475,eurwoo,Eurasian Woodcock,whistle,11718,3,24/06/2020
501,14569_1_2020_06_11_FVA133,20200623_202514.WAV,22.65821,25.65821,3.644588,6.53958,eurwoo,Eurasian Woodcock,whistle,11714,3,23/06/2020
530,14569_1_2020_06_11_FVA133,20200623_203516.WAV,161.516115,164.516115,4.497577,7.521809,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
529,14569_1_2020_06_11_FVA133,20200623_203516.WAV,157.33567,160.33567,4.394184,7.754443,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
528,14569_1_2020_06_11_FVA133,20200623_203516.WAV,153.58567,156.58567,4.600969,7.495961,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
527,14569_1_2020_06_11_FVA133,20200623_203516.WAV,149.44201,152.44201,4.626817,7.702746,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
526,14569_1_2020_06_11_FVA133,20200623_203516.WAV,39.4043625,42.4043625,4.652666,7.702746,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
525,14569_1_2020_06_11_FVA133,20200623_203516.WAV,36.409124,39.409124,4.252019,7.638126,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
524,14569_1_2020_06_11_FVA133,20200623_203516.WAV,33.568779,36.568779,4.549273,7.857835,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
533,14569_1_2020_06_11_FVA133,20200623_203516.WAV,262.908665,265.908665,3.928918,9.021002,eurwoo,Eurasian Woodcock,whistle,11715,3,23/06/2020
564,14569_1_2020_06_11_FVA133,20200624_194506.WAV,77.13247,80.13247,4.213247,9.17609,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
565,14569_1_2020_06_11_FVA133,20200624_194506.WAV,80.687545,83.687545,4.058158,8.969305,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
566,14569_1_2020_06_11_FVA133,20200624_194506.WAV,368.325635,371.325635,6.100162,7.444265,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
567,14569_1_2020_06_11_FVA133,20200624_194506.WAV,372.15918,375.15918,3.050081,9.279483,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
568,14569_1_2020_06_11_FVA133,20200624_194506.WAV,376.199475,379.199475,3.954766,8.710824,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
569,14569_1_2020_06_11_FVA133,20200624_194506.WAV,380.099175,383.099175,4.290792,8.219709,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
570,14569_1_2020_06_11_FVA133,20200624_194506.WAV,532.31168,535.31168,5.376414,7.004847,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
534,14569_1_2020_06_11_FVA133,20200624_191500.WAV,242.265,245.265,4.156495,8.788732,eurwoo,Eurasian Woodcock,whistle,11716,3,24/06/2020
546,14569_1_2020_06_11_FVA133,20200624_192502.WAV,270.7759,273.7759,4.394184,8.659128,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
548,14569_1_2020_06_11_FVA133,20200624_192502.WAV,328.90502,331.90502,4.652666,9.796446,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
549,14569_1_2020_06_11_FVA133,20200624_192502.WAV,332.69214,335.69214,3.747981,14.526656,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
550,14569_1_2020_06_11_FVA133,20200624_192502.WAV,336.340025,339.340025,3.373183,14.875606,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
551,14569_1_2020_06_11_FVA133,20200624_192502.WAV,339.67989,342.67989,4.31664,9.17609,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
542,14569_1_2020_06_11_FVA133,20200624_192502.WAV,187.166465,190.166465,3.903069,9.305331,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
543,14569_1_2020_06_11_FVA133,20200624_192502.WAV,190.80206,193.80206,3.567044,9.17609,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
544,14569_1_2020_06_11_FVA133,20200624_192502.WAV,264.08347,267.08347,4.807754,7.444265,eurwoo,Eurasian Woodcock,whistle,11717,3,24/06/2020
1527,14569_1_2020_06_11_FVA133,20200624_195508.WAV,348.5327,351.5327,5.383412,9.41471,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1523,14569_1_2020_06_11_FVA133,20200624_195508.WAV,153.176385,156.176385,4.532081,14.497653,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1522,14569_1_2020_06_11_FVA133,20200624_195508.WAV,149.732685,152.732685,4.557121,9.915493,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1525,14569_1_2020_06_11_FVA133,20200624_195508.WAV,146.376865,149.376865,4.85759,9.815336,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
588,14569_1_2020_06_11_FVA133,20200624_200510.WAV,265.847965,268.847965,4.368336,7.857835,eurwoo,Eurasian Woodcock,whistle,11721,3,24/06/2020
592,14569_1_2020_06_11_FVA133,20200624_200510.WAV,544.201725,547.201725,3.980614,9.667205,eurwoo,Eurasian Woodcock,whistle,11721,3,24/06/2020
591,14569_1_2020_06_11_FVA133,20200624_200510.WAV,540.999385,543.999385,3.127625,10.882068,eurwoo,Eurasian Woodcock,whistle,11721,3,24/06/2020
555,14569_1_2020_06_11_FVA133,20200624_193504.WAV,310.775955,313.775955,2.558966,12.768982,eurwoo,Eurasian Woodcock,whistle,11718,3,24/06/2020
554,14569_1_2020_06_11_FVA133,20200624_193504.WAV,306.663955,309.663955,3.980614,9.512116,eurwoo,Eurasian Woodcock,whistle,11718,3,24/06/2020
553,14569_1_2020_06_11_FVA133,20200624_193504.WAV,302.93252,305.93252,4.187399,7.495961,eurwoo,Eurasian Woodcock,whistle,11718,3,24/06/2020
562,14569_1_2020_06_11_FVA133,20200624_194506.WAV,31.7547925,34.7547925,3.851373,8.891761,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
558,14569_1_2020_06_11_FVA133,20200624_194506.WAV,17.1167975,20.1167975,4.859451,9.512116,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
559,14569_1_2020_06_11_FVA133,20200624_194506.WAV,20.606896,23.606896,4.420032,8.891761,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
560,14569_1_2020_06_11_FVA133,20200624_194506.WAV,24.1434065,27.1434065,4.264943,11.760905,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
561,14569_1_2020_06_11_FVA133,20200624_194506.WAV,27.819149,30.819149,4.109855,12.510501,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
563,14569_1_2020_06_11_FVA133,20200624_194506.WAV,35.116515,38.116515,3.799677,7.418417,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
1542,14569_1_2020_06_11_FVA133,20200624_201512.WAV,234.112115,237.112115,4.31664,8.607431,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1543,14569_1_2020_06_11_FVA133,20200624_201512.WAV,238.112735,241.112735,4.31664,7.831987,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1544,14569_1_2020_06_11_FVA133,20200624_201512.WAV,275.16082,278.16082,4.600969,7.547658,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1545,14569_1_2020_06_11_FVA133,20200624_201512.WAV,279.22118,282.22118,5.273021,7.340872,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1546,14569_1_2020_06_11_FVA133,20200624_201512.WAV,274.60341,277.60341,4.807754,7.625202,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1547,14569_1_2020_06_11_FVA133,20200624_201512.WAV,280.3017,283.3017,3.954766,6.82391,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1559,14569_1_2020_06_11_FVA133,20200624_201512.WAV,458.81871,461.81871,4.652666,8.452342,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
571,14569_1_2020_06_11_FVA133,20200624_194506.WAV,535.91315,538.91315,4.03231,10.442649,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
572,14569_1_2020_06_11_FVA133,20200624_194506.WAV,539.756,542.756,3.489499,9.227787,eurwoo,Eurasian Woodcock,whistle,11719,3,24/06/2020
1524,14569_1_2020_06_11_FVA133,20200624_195508.WAV,144.455465,147.455465,4.682316,8.588419,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1533,14569_1_2020_06_11_FVA133,20200624_195508.WAV,142.407065,145.407065,3.989189,8.010811,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1526,14569_1_2020_06_11_FVA133,20200624_195508.WAV,155.84469,158.84469,3.480438,9.765258,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1531,14569_1_2020_06_11_FVA133,20200624_195508.WAV,362.906535,365.906535,4.331768,9.114241,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1530,14569_1_2020_06_11_FVA133,20200624_195508.WAV,359.08655,362.08655,3.655712,19.98122,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1529,14569_1_2020_06_11_FVA133,20200624_195508.WAV,355.42008,358.42008,3.906103,14.447574,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1528,14569_1_2020_06_11_FVA133,20200624_195508.WAV,351.92999,354.92999,4.58216,10.015649,eurwoo,Eurasian Woodcock,whistle,11720,3,24/06/2020
1553,14569_1_2020_06_11_FVA133,20200624_201512.WAV,330.81359,333.81359,2.791599,18.92084,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1554,14569_1_2020_06_11_FVA133,20200624_201512.WAV,333.821015,336.821015,2.042003,24,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1534,14569_1_2020_06_11_FVA133,20200624_201512.WAV,144.91043,147.91043,4.290792,7.857835,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1535,14569_1_2020_06_11_FVA133,20200624_201512.WAV,148.32628,151.32628,3.567044,9.382876,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1536,14569_1_2020_06_11_FVA133,20200624_201512.WAV,159.526765,162.526765,3.489499,7.108239,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1537,14569_1_2020_06_11_FVA133,20200624_201512.WAV,211.9848,214.9848,6.177706,7.599354,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
1538,14569_1_2020_06_11_FVA133,20200624_201512.WAV,216.194085,219.194085,5.996769,7.676898,eurwoo,Eurasian Woodcock,whistle,11722,3,24/06/2020
590,14569_1_2020_06_11_FVA133,20200624_200510.WAV,537.83412,540.83412,3.799677,10.261712,eurwoo,Eurasian Woodcock,whistle,11721,3,24/06/2020
589,14569_1_2020_06_11_FVA133,20200624_200510.WAV,534.566825,537.566825,4.290792,9.486268,eurwoo,Eurasian Woodcock,whistle,11721,3,24/06/2020
