selec,deploy.id,sound.files,view,channel,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration
712,14569_1_2020_06_11_FVA133,20200625_200510.WAV,Spectrogram 1,1,324.0685,327.0685,4.482003,5.884194,eurwoo,Eurasian Woodcock,whistle,11730,3.0
711,14569_1_2020_06_11_FVA133,20200625_200510.WAV,Spectrogram 1,1,323.321585,326.321585,4.331768,5.758998,eurwoo,Eurasian Woodcock,whistle,11730,3.0
710,14569_1_2020_06_11_FVA133,20200625_200510.WAV,Spectrogram 1,1,321.1681,324.1681,4.406886,5.784038,eurwoo,Eurasian Woodcock,whistle,11730,3.0
718,14569_1_2020_06_11_FVA133,20200625_200510.WAV,Spectrogram 1,1,493.178515,496.178515,4.081377,8.513302,eurwoo,Eurasian Woodcock,whistle,11730,3.0
722,14569_1_2020_06_11_FVA133,20200625_200510.WAV,Spectrogram 1,1,571.64537,574.64537,4.982786,7.13615,eurwoo,Eurasian Woodcock,whistle,11730,3.0
735,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,460.292525,463.292525,4.56,9.4952,eurwoo,Eurasian Woodcock,whistle,11731,3.0
736,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,463.79118,466.79118,4.56,11.8906,eurwoo,Eurasian Woodcock,whistle,11731,3.0
746,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,584.80967,587.80967,4.4446,6.8689,eurwoo,Eurasian Woodcock,whistle,11731,3.0
745,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,581.236035,584.236035,4.2714,6.9554,eurwoo,Eurasian Woodcock,whistle,11731,3.0
744,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,577.540515,580.540515,4.3291,8.7159,eurwoo,Eurasian Woodcock,whistle,11731,3.0
743,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,573.480655,576.480655,4.0116,8.9468,eurwoo,Eurasian Woodcock,whistle,11731,3.0
742,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,569.6171,572.6171,4.5889,9.3797,eurwoo,Eurasian Woodcock,whistle,11731,3.0
741,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,566.1448,569.1448,4.8197,9.1777,eurwoo,Eurasian Woodcock,whistle,11731,3.0
739,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,474.79407,477.79407,4.56,7.5615,eurwoo,Eurasian Woodcock,whistle,11731,3.0
738,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,471.14142,474.14142,4.3291,9.7261,eurwoo,Eurasian Woodcock,whistle,11731,3.0
737,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,467.220275,470.220275,3.0015,19.9716,eurwoo,Eurasian Woodcock,whistle,11731,3.0
731,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,265.27415,268.27415,4.4446,8.2253,eurwoo,Eurasian Woodcock,whistle,11731,3.0
730,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,261.406925,264.406925,4.1848,8.8602,eurwoo,Eurasian Woodcock,whistle,11731,3.0
729,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,257.94962,260.94962,4.2714,8.8025,eurwoo,Eurasian Woodcock,whistle,11731,3.0
727,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,250.87162,253.87162,3.9539,8.8025,eurwoo,Eurasian Woodcock,whistle,11731,3.0
726,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,247.32176,250.32176,4.56,7.879,eurwoo,Eurasian Woodcock,whistle,11731,3.0
725,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,243.81591,246.81591,4.8486,7.5038,eurwoo,Eurasian Woodcock,whistle,11731,3.0
724,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,124.25268,127.25268,4.5538,8.041,eurwoo,Eurasian Woodcock,whistle,11731,3.0
723,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,113.49489,116.49489,4.5538,7.7128,eurwoo,Eurasian Woodcock,whistle,11731,3.0
733,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,452.639055,455.639055,4.6754,8.3985,eurwoo,Eurasian Woodcock,whistle,11731,3.0
734,14569_1_2020_06_11_FVA133,20200625_201512.WAV,Spectrogram 1,1,456.52785,459.52785,4.4446,9.7838,eurwoo,Eurasian Woodcock,whistle,11731,3.0
1636,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,560.923525,563.923525,4.0205,9.3538,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1631,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,448.437925,451.437925,3.8974,7.0154,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1632,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,454.58426,457.58426,3.7744,7.3436,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1634,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,552.34843,555.34843,3.9385,9.0667,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1635,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,556.604485,559.604485,4.841,8.9846,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1638,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,568.639115,571.639115,3.8296,13.8809,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1637,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,564.78549,567.78549,5.0872,9.4359,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1640,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,575.659375,578.659375,0.0,1.7116,eurwoo,Eurasian Woodcock,croak,11732,3.0
1642,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,580.468425,583.468425,4.2256,8.2462,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1641,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,576.5984,579.5984,4.1026,12.7179,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1639,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,572.574,575.574,2.2974,23.3846,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1625,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,167.43756,170.43756,3.9795,10.2974,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1626,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,171.791225,174.791225,3.3641,10.0103,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1627,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,175.815615,178.815615,3.159,9.7641,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1628,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,179.67927,182.67927,3.8752,16.3059,eurwoo,Eurasian Woodcock,whistle,11732,3.0
1629,14569_1_2020_06_11_FVA133,20200625_202514.WAV,Spectrogram 1,1,184.56951,187.56951,3.547,8.5931,eurwoo,Eurasian Woodcock,whistle,11732,3.0
767,14569_1_2020_06_11_FVA133,20200625_203516.WAV,Spectrogram 1,1,164.6889,167.6889,4.3077,13.6615,eurwoo,Eurasian Woodcock,whistle,11733,3.0
768,14569_1_2020_06_11_FVA133,20200625_203516.WAV,Spectrogram 1,1,172.80603,175.80603,4.0033,12.7062,eurwoo,Eurasian Woodcock,whistle,11733,3.0
769,14569_1_2020_06_11_FVA133,20200625_203516.WAV,Spectrogram 1,1,177.22578,180.22578,3.7712,14.5048,eurwoo,Eurasian Woodcock,whistle,11733,3.0
770,14569_1_2020_06_11_FVA133,20200625_203516.WAV,Spectrogram 1,1,181.50661,184.50661,3.6552,19.3203,eurwoo,Eurasian Woodcock,whistle,11733,3.0
771,14569_1_2020_06_11_FVA133,20200625_203516.WAV,Spectrogram 1,1,186.556965,189.556965,3.6552,13.6345,eurwoo,Eurasian Woodcock,whistle,11733,3.0
772,14569_1_2020_06_11_FVA133,20200625_203516.WAV,Spectrogram 1,1,190.974395,193.974395,3.8873,9.109,eurwoo,Eurasian Woodcock,whistle,11733,3.0
774,24578_1_2020_06_11_FVA134,20200611_192502.WAV,Spectrogram 1,1,324.157425,327.157425,4.310345,13.068966,eurwoo,Eurasian Woodcock,whistle,12151,3.0
777,24578_1_2020_06_11_FVA134,20200611_192502.WAV,Spectrogram 1,1,330.01833,333.01833,3.938199,13.938199,eurwoo,Eurasian Woodcock,whistle,12151,3.0
776,24578_1_2020_06_11_FVA134,20200611_192502.WAV,Spectrogram 1,1,321.266735,324.266735,4.45544,9.386475,eurwoo,Eurasian Woodcock,whistle,12151,3.0
775,24578_1_2020_06_11_FVA134,20200611_192502.WAV,Spectrogram 1,1,327.0542,330.0542,3.62069,15.62069,eurwoo,Eurasian Woodcock,whistle,12151,3.0
780,24578_1_2020_06_11_FVA134,20200611_193504.WAV,Spectrogram 1,1,267.767395,270.767395,3.594714,15.612335,eurwoo,Eurasian Woodcock,whistle,12152,3.0
779,24578_1_2020_06_11_FVA134,20200611_193504.WAV,Spectrogram 1,1,264.93137,267.93137,3.242291,12.334802,eurwoo,Eurasian Woodcock,whistle,12152,3.0
781,24578_1_2020_06_11_FVA134,20200611_193504.WAV,Spectrogram 1,1,270.937435,273.937435,1.903084,14.555066,eurwoo,Eurasian Woodcock,whistle,12152,3.0
785,24578_1_2020_06_11_FVA134,20200611_194506.WAV,Spectrogram 1,1,382.41922,385.41922,3.418502,11.158179,eurwoo,Eurasian Woodcock,whistle,12153,3.0
786,24578_1_2020_06_11_FVA134,20200611_194506.WAV,Spectrogram 1,1,386.034175,389.034175,1.973568,9.409692,eurwoo,Eurasian Woodcock,whistle,12153,3.0
787,24578_1_2020_06_11_FVA134,20200611_195508.WAV,Spectrogram 1,1,115.073925,118.073925,3.136564,14.378855,eurwoo,Eurasian Woodcock,whistle,12154,3.0
788,24578_1_2020_06_11_FVA134,20200611_195508.WAV,Spectrogram 1,1,118.114195,121.114195,3.279656,21.670662,eurwoo,Eurasian Woodcock,whistle,12154,3.0
791,24578_1_2020_06_11_FVA134,20200611_200510.WAV,Spectrogram 1,1,220.414965,223.414965,2.715957,23.361057,eurwoo,Eurasian Woodcock,whistle,12155,3.0
794,24578_1_2020_06_11_FVA134,20200611_200510.WAV,Spectrogram 1,1,229.98913,232.98913,2.52256,8.856303,eurwoo,Eurasian Woodcock,whistle,12155,3.0
790,24578_1_2020_06_11_FVA134,20200611_200510.WAV,Spectrogram 1,1,217.23277,220.23277,3.316239,14.700855,eurwoo,Eurasian Woodcock,whistle,12155,3.0
792,24578_1_2020_06_11_FVA134,20200611_200510.WAV,Spectrogram 1,1,223.610185,226.610185,2.280814,18.139346,eurwoo,Eurasian Woodcock,whistle,12155,3.0
793,24578_1_2020_06_11_FVA134,20200611_200510.WAV,Spectrogram 1,1,226.82531,229.82531,2.52256,8.904652,eurwoo,Eurasian Woodcock,whistle,12155,3.0
800,24578_1_2020_06_11_FVA134,20200611_201512.WAV,Spectrogram 1,1,43.14854,46.14854,3.770925,7.506608,eurwoo,Eurasian Woodcock,whistle,12156,3.0
798,24578_1_2020_06_11_FVA134,20200611_201512.WAV,Spectrogram 1,1,36.89287,39.89287,3.806167,10.431718,eurwoo,Eurasian Woodcock,whistle,12156,3.0
799,24578_1_2020_06_11_FVA134,20200611_201512.WAV,Spectrogram 1,1,40.005726,43.005726,3.312775,14.061674,eurwoo,Eurasian Woodcock,whistle,12156,3.0
806,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,67.2364195,70.2364195,2.662726,24.0,eurwoo,Eurasian Woodcock,whistle,12157,3.0
810,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,552.17698,555.17698,3.38326,22.76652,eurwoo,Eurasian Woodcock,whistle,12157,3.0
809,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,548.699125,551.699125,4.088106,12.334802,eurwoo,Eurasian Woodcock,whistle,12157,3.0
808,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,545.15218,548.15218,3.770925,11.524229,eurwoo,Eurasian Woodcock,whistle,12157,3.0
807,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,70.688525,73.688525,3.161127,19.109967,eurwoo,Eurasian Woodcock,whistle,12157,3.0
811,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,555.895355,558.895355,2.60793,15.295154,eurwoo,Eurasian Woodcock,whistle,12157,3.0
804,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,61.072008,64.072008,3.559471,13.955947,eurwoo,Eurasian Woodcock,whistle,12157,3.0
805,24578_1_2020_06_11_FVA134,20200611_202514.WAV,Spectrogram 1,1,64.16051,67.16051,3.629956,13.004405,eurwoo,Eurasian Woodcock,whistle,12157,3.0
812,24578_1_2020_06_11_FVA134,20200611_203516.WAV,Spectrogram 1,1,142.01936,145.01936,2.960352,23.365639,eurwoo,Eurasian Woodcock,whistle,12158,3.0
815,24578_1_2020_06_11_FVA134,20200612_021500.WAV,Spectrogram 1,1,88.57435,91.57435,4.088106,9.409692,eurwoo,Eurasian Woodcock,whistle,12159,3.0
817,24578_1_2020_06_11_FVA134,20200612_021500.WAV,Spectrogram 1,1,98.0418575,101.0418575,3.263904,17.431305,eurwoo,Eurasian Woodcock,whistle,12159,3.0
818,24578_1_2020_06_11_FVA134,20200612_021500.WAV,Spectrogram 1,1,101.402507,104.402507,4.039234,7.704432,eurwoo,Eurasian Woodcock,whistle,12159,3.0
814,24578_1_2020_06_11_FVA134,20200612_021500.WAV,Spectrogram 1,1,91.63191,94.63191,4.475771,11.348018,eurwoo,Eurasian Woodcock,whistle,12159,3.0
816,24578_1_2020_06_11_FVA134,20200612_021500.WAV,Spectrogram 1,1,94.84113,97.84113,3.84141,15.048458,eurwoo,Eurasian Woodcock,whistle,12159,3.0
827,24578_1_2020_06_11_FVA134,20200625_193504.WAV,Spectrogram 1,1,567.23327,570.23327,4.334802,8.140969,eurwoo,Eurasian Woodcock,whistle,12432,3.0
824,24578_1_2020_06_11_FVA134,20200625_193504.WAV,Spectrogram 1,1,554.757995,557.757995,4.052863,8.035242,eurwoo,Eurasian Woodcock,whistle,12432,3.0
823,24578_1_2020_06_11_FVA134,20200625_193504.WAV,Spectrogram 1,1,551.42317,554.42317,3.629956,11.348018,eurwoo,Eurasian Woodcock,whistle,12432,3.0
822,24578_1_2020_06_11_FVA134,20200625_193504.WAV,Spectrogram 1,1,548.52033,551.52033,4.828194,9.23348,eurwoo,Eurasian Woodcock,whistle,12432,3.0
825,24578_1_2020_06_11_FVA134,20200625_193504.WAV,Spectrogram 1,1,557.855175,560.855175,3.030837,7.718062,eurwoo,Eurasian Woodcock,whistle,12432,3.0
826,24578_1_2020_06_11_FVA134,20200625_193504.WAV,Spectrogram 1,1,561.0738,564.0738,3.207048,7.0837,eurwoo,Eurasian Woodcock,whistle,12432,3.0
829,24578_1_2020_06_11_FVA134,20200625_194506.WAV,Spectrogram 1,1,288.70654,291.70654,2.807018,14.350877,eurwoo,Eurasian Woodcock,whistle,12433,3.0
831,24578_1_2020_06_11_FVA134,20200625_194506.WAV,Spectrogram 1,1,294.757015,297.757015,3.122807,8.77193,eurwoo,Eurasian Woodcock,whistle,12433,3.0
832,24578_1_2020_06_11_FVA134,20200625_194506.WAV,Spectrogram 1,1,300.93527,303.93527,3.122807,8.035088,eurwoo,Eurasian Woodcock,whistle,12433,3.0
828,24578_1_2020_06_11_FVA134,20200625_194506.WAV,Spectrogram 1,1,285.855225,288.855225,3.473684,8.77193,eurwoo,Eurasian Woodcock,whistle,12433,3.0
830,24578_1_2020_06_11_FVA134,20200625_194506.WAV,Spectrogram 1,1,291.6824,294.6824,3.368421,10.350877,eurwoo,Eurasian Woodcock,whistle,12433,3.0
836,24578_1_2020_06_11_FVA134,20200625_195508.WAV,Spectrogram 1,1,379.702215,382.702215,2.92511,14.731278,eurwoo,Eurasian Woodcock,whistle,12434,3.0
835,24578_1_2020_06_11_FVA134,20200625_195508.WAV,Spectrogram 1,1,376.67792,379.67792,3.207048,8.352423,eurwoo,Eurasian Woodcock,whistle,12434,3.0
839,24578_1_2020_06_11_FVA134,20200625_195508.WAV,Spectrogram 1,1,382.537295,385.537295,0.528634,3.277533,eurwoo,Eurasian Woodcock,croak,12434,3.0
837,24578_1_2020_06_11_FVA134,20200625_195508.WAV,Spectrogram 1,1,382.81152,385.81152,2.692511,17.494273,eurwoo,Eurasian Woodcock,whistle,12434,3.0
838,24578_1_2020_06_11_FVA134,20200625_195508.WAV,Spectrogram 1,1,386.005845,389.005845,3.397357,12.595595,eurwoo,Eurasian Woodcock,whistle,12434,3.0
834,24578_1_2020_06_11_FVA134,20200625_195508.WAV,Spectrogram 1,1,373.54431,376.54431,2.678414,8.422907,eurwoo,Eurasian Woodcock,whistle,12434,3.0
842,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,145.655955,148.655955,4.076163,23.663332,eurwoo,Eurasian Woodcock,whistle,12436,3.0
843,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,149.22435,152.22435,2.722196,18.905096,eurwoo,Eurasian Woodcock,whistle,12436,3.0
844,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,152.297225,155.297225,3.438254,13.176636,eurwoo,Eurasian Woodcock,whistle,12436,3.0
845,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,155.166225,158.166225,2.674459,10.885252,eurwoo,Eurasian Woodcock,whistle,12436,3.0
846,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,171.19932,174.19932,3.53255,11.600131,eurwoo,Eurasian Woodcock,whistle,12436,3.0
847,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,435.09515,438.09515,3.771236,12.507138,eurwoo,Eurasian Woodcock,whistle,12436,3.0
848,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,438.72802,441.72802,3.675762,19.429027,eurwoo,Eurasian Woodcock,whistle,12436,3.0
849,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,442.486055,445.486055,1.766275,24.0,eurwoo,Eurasian Woodcock,whistle,12436,3.0
850,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,446.4281,449.4281,2.53007,13.557355,eurwoo,Eurasian Woodcock,whistle,12436,3.0
852,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,450.05446,453.05446,2.734177,7.932489,eurwoo,Eurasian Woodcock,whistle,12436,3.0
853,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,453.919205,456.919205,3.71308,7.864979,eurwoo,Eurasian Woodcock,whistle,12436,3.0
851,24578_1_2020_06_11_FVA134,20200625_201512.WAV,Spectrogram 1,1,441.924925,444.924925,0.337553,1.586498,eurwoo,Eurasian Woodcock,croak,12436,3.0
855,24578_1_2020_06_11_FVA134,20200625_202514.WAV,Spectrogram 1,1,94.641725,97.641725,4.651982,11.242291,eurwoo,Eurasian Woodcock,whistle,12437,3.0
862,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,497.00535,500.00535,0.273504,1.948718,eurwoo,Eurasian Woodcock,croak,12735,3.0
858,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,489.785415,492.785415,0.410256,1.91453,eurwoo,Eurasian Woodcock,croak,12735,3.0
860,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,493.255225,496.255225,0.444444,1.846154,eurwoo,Eurasian Woodcock,croak,12735,3.0
863,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,498.146785,501.146785,3.65812,11.179487,eurwoo,Eurasian Woodcock,whistle,12735,3.0
865,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,501.62033,504.62033,4.034188,11.111111,eurwoo,Eurasian Woodcock,whistle,12735,3.0
861,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,494.400345,497.400345,4.0,12.205128,eurwoo,Eurasian Woodcock,whistle,12735,3.0
864,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,500.6613,503.6613,0.410256,2.461538,eurwoo,Eurasian Woodcock,croak,12735,3.0
856,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,483.746725,486.746725,4.547009,10.871795,eurwoo,Eurasian Woodcock,whistle,12735,3.0
859,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,490.9019,493.9019,3.760684,11.521368,eurwoo,Eurasian Woodcock,whistle,12735,3.0
857,33340_1_2020_06_19_FVA124,20200619_200510.WAV,Spectrogram 1,1,487.47677,490.47677,2.700855,11.65812,eurwoo,Eurasian Woodcock,whistle,12735,3.0
6377,41501_4_2020_06_11_FVA068,20200611_192002.WAV,Spectrogram 1,1,479.5045,482.5045,3.986177,10.551645,eurwoo,Eurasian Woodcock,whistle,14665,3.0
6379,41501_4_2020_06_11_FVA068,20200611_193004.WAV,Spectrogram 1,1,388.7331,391.7331,4.249968,8.587867,eurwoo,Eurasian Woodcock,whistle,14666,3.0
6378,41501_4_2020_06_11_FVA068,20200611_193004.WAV,Spectrogram 1,1,483.79625,486.79625,4.71893,9.115449,eurwoo,Eurasian Woodcock,whistle,14666,3.0
6381,41501_4_2020_06_11_FVA068,20200611_193004.WAV,Spectrogram 1,1,481.79465,484.79465,4.71893,13.687829,eurwoo,Eurasian Woodcock,whistle,14666,3.0
6382,41501_4_2020_06_11_FVA068,20200611_193004.WAV,Spectrogram 1,1,487.44585,490.44585,3.458595,9.701652,eurwoo,Eurasian Woodcock,whistle,14666,3.0
6380,41501_4_2020_06_11_FVA068,20200611_193004.WAV,Spectrogram 1,1,481.4191,484.4191,1.993089,2.696532,eurwoo,Eurasian Woodcock,croak,14666,3.0
6389,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,351.93695,354.93695,4.631,9.203379,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6383,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,75.39895,78.39895,4.68962,9.174069,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6388,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,348.9971,351.9971,4.68962,9.37924,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6387,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,347.53335,350.53335,4.455139,9.936133,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6386,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,150.6246,153.6246,4.631,7.06374,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6385,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,145.03665,148.03665,3.898247,11.782671,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6384,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,139.79505,142.79505,4.74824,12.368873,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6392,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,362.2766,365.2766,3.312044,13.072316,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6391,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,357.15855,360.15855,4.279278,12.984386,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6390,41501_4_2020_06_11_FVA068,20200611_194006.WAV,Spectrogram 1,1,352.6699,355.6699,4.74824,6.712019,eurwoo,Eurasian Woodcock,whistle,14667,3.0
6394,41501_4_2020_06_11_FVA068,20200611_195008.WAV,Spectrogram 1,1,119.41005,122.41005,3.986177,12.896455,eurwoo,Eurasian Woodcock,whistle,14668,3.0
6393,41501_4_2020_06_11_FVA068,20200611_195008.WAV,Spectrogram 1,1,114.4985,117.4985,4.249968,12.105082,eurwoo,Eurasian Woodcock,whistle,14668,3.0
6398,41501_4_2020_06_11_FVA068,20200611_195008.WAV,Spectrogram 1,1,377.95535,380.95535,4.337899,9.40855,eurwoo,Eurasian Woodcock,whistle,14668,3.0
6397,41501_4_2020_06_11_FVA068,20200611_195008.WAV,Spectrogram 1,1,239.558,242.558,4.57238,8.499936,eurwoo,Eurasian Woodcock,whistle,14668,3.0
6396,41501_4_2020_06_11_FVA068,20200611_195008.WAV,Spectrogram 1,1,235.99745,238.99745,4.484449,9.965443,eurwoo,Eurasian Woodcock,whistle,14668,3.0
6395,41501_4_2020_06_11_FVA068,20200611_195008.WAV,Spectrogram 1,1,124.3366,127.3366,3.956867,12.574044,eurwoo,Eurasian Woodcock,whistle,14668,3.0
6401,41501_4_2020_06_11_FVA068,20200611_200010.WAV,Spectrogram 1,1,596.35905,599.35905,4.337899,9.086139,eurwoo,Eurasian Woodcock,whistle,14669,3.0
6400,41501_4_2020_06_11_FVA068,20200611_200010.WAV,Spectrogram 1,1,592.7563,595.7563,4.484449,12.544734,eurwoo,Eurasian Woodcock,whistle,14669,3.0
6399,41501_4_2020_06_11_FVA068,20200611_200010.WAV,Spectrogram 1,1,589.2729,592.2729,4.982721,9.467171,eurwoo,Eurasian Woodcock,whistle,14669,3.0
6403,41501_4_2020_06_11_FVA068,20200611_201012.WAV,Spectrogram 1,1,238.0667,241.0667,5.275823,8.382696,eurwoo,Eurasian Woodcock,whistle,14670,3.0
6402,41501_4_2020_06_11_FVA068,20200611_201012.WAV,Spectrogram 1,1,227.73725,230.73725,5.480993,10.493025,eurwoo,Eurasian Woodcock,whistle,14670,3.0
6432,42618_2_2020_06_21_FVA101,20200621_200508.WAV,Spectrogram 1,1,592.7482,595.7482,5.404419,8.227109,eurwoo,Eurasian Woodcock,whistle,14679,3.0
6433,42618_2_2020_06_21_FVA101,20200621_200508.WAV,Spectrogram 1,1,595.6503,598.6503,7.091148,9.535184,eurwoo,Eurasian Woodcock,whistle,14679,3.0
6436,42618_2_2020_06_21_FVA101,20200621_201510.WAV,Spectrogram 1,1,4.94615,7.94615,4.85365,8.227109,eurwoo,Eurasian Woodcock,whistle,14680,3.0
